"","x"
"10093","PLEKHA4"
"10094","CD37"
"10095","ALDH16A1"
"10096","CGB7"
"10097","TSKS"
"10098","CGB1"
"10099","SNRNP70"
"10100","PTOV1"
"10101","TEAD2"
"10102","SNAR-G1"
"10103","PPP1R15A"
"10104","AP2A1"
"10105","CCDC155"
"10106","CGB5"
"10107","TBC1D17"
"10108","CGB3"
"10109","PNKP"
"10110","SNORD35B"
"10111","DHDH"
"10112","GYS1"
"10113","CGB8"
"10114","MIR6800"
"10115","PRR12"
"10116","LOC101059948"
"10117","ADM5"
"10118","SLC6A16"
"10119","VRK3"
"10120","NUCB1-AS1"
"10121","SLC17A7"
"10122","SNORD33"
"10123","FCGRT"
"10124","BCAT2"
"10125","GFY"
"10126","SNAR-G2"
"10127","RPL13A"
"10128","NOSIP"
"10129","PPFIA3"
"10130","MIR4751"
"10131","TRPM4"
"10132","NUCB1"
"10133","PTOV1-AS1"
"10134","AKT1S1"
"10135","MIR4749"
"10136","SCAF1"
"10137","IRF3"
"10138","SNORD35A"
"10139","IL4I1"
"10140","PTOV1-AS2"
"10141","TULP2"
"10142","MIR6799"
"10143","SNORD34"
"10144","FTL"
"10145","ATF5"
"10146","C19orf73"
"10147","MIR5088"
"10148","PIH1D1"
"10149","NTF4"
"10150","RRAS"
"10151","RUVBL2"
"10152","HSD17B14"
"10153","SIGLEC11"
"10154","FLT3LG"
"10155","KCNA7"
"10156","LOC101928295"
"10157","NUP62"
"10158","PTH2"
"10159","MIR6798"
"10160","SNAR-D"
"10161","IZUMO2"
"10162","SNAR-B2"
"10163","SNAR-B1"
"10164","ZNF473"
"10165","MYH14"
"10166","LOC400710"
"10167","ASPDH"
"10168","NAPSB"
"10169","SPIB"
"10170","NAPSA"
"10171","SHANK1"
"10172","NR1H2"
"10173","SNAR-F"
"10174","KCNC3"
"10175","FAM71E1"
"10176","MYBPC2"
"10177","LRRC4B"
"10178","JOSD2"
"10179","SYT3"
"10180","POLD1"
"10181","EMC10"
"10182","C19orf81"
"10183","ACPT"
"10184","SNORD88A"
"10185","CLEC11A"
"10186","LOC105372440"
"10187","C19orf48"
"10188","LINC01869"
"10189","GPR32"
"10190","SNORD88C"
"10191","SNORD88B"
"10192","KLK3"
"10193","KLK7"
"10194","KLK6"
"10195","KLK15"
"10196","LOC105372441"
"10197","KLKP1"
"10198","KLK1"
"10199","KLK4"
"10200","KLK5"
"10201","KLK2"
"10202","CD33"
"10203","KLK9"
"10204","SIGLEC9"
"10205","LOC101928517"
"10206","KLK14"
"10207","KLK12"
"10208","SIGLECL1"
"10209","SIGLEC7"
"10210","SIGLEC17P"
"10211","LINC01872"
"10212","KLK11"
"10213","CTU1"
"10214","KLK13"
"10215","MIR8074"
"10216","KLK8"
"10217","KLK10"
"10218","PEG3"
"10219","ZNF470"
"10220","ZIM2-AS1"
"10221","SMIM17"
"10222","ZNF835"
"10223","ZNF71"
"10224","ZFP28"
"10225","ZIM2"
"10226","ZNF471"
"10227","PEG3-AS1"
"10228","MIMT1"
"10229","USP29"
"10230","ZIM3"
"10231","DUXA"
"10232","ZNF264"
"10233","ZNF548"
"10234","LOC105372476"
"10235","AURKC"
"10236","ZNF460"
"10237","ZNF543"
"10238","ZNF547"
"10239","TRAPPC2B"
"10240","ZNF304"
"10241","ZNF805"
"10242","VN1R1"
"10243","ZNF772"
"10244","ZNF17"
"10245","ZNF749"
"10246","ZNF549"
"10247","ZNF416"
"10248","ZNF773"
"10249","ZNF134"
"10250","ZNF211"
"10251","ZNF551"
"10252","ZSCAN4"
"10253","ZIK1"
"10254","ZNF530"
"10255","ZNF419"
"10256","ZNF550"
"10257","ZNF671"
"10258","ZNF154"
"10259","FKBP1AP1"
"10260","ZNF587"
"10261","ZNF776"
"10262","UBE2CP5"
"10263","ZNF417"
"10264","ZNF587B"
"10265","ZNF586"
"10266","ZNF418"
"10267","ZNF552"
"10268","ZNF814"
"10269","C19orf18"
"10270","ZNF606"
"10271","ZNF256"
"10272","LOC100128398"
"10273","ZNF8-ERVK3-1"
"10274","ZNF329"
"10275","ZNF8"
"10276","ZSCAN18"
"10277","ZSCAN1"
"10278","ZNF135"
"10279","ZNF274"
"10280","ZNF544"
"10281","LOC105372480"
"10282","ZNF837"
"10283","ZNF324"
"10284","RNF225"
"10285","MIR6806"
"10286","ZNF446"
"10287","ZNF324B"
"10288","A1BG-AS1"
"10289","A1BG"
"10290","ZSCAN22"
"10291","MIR4754"
"10292","RPS5"
"10293","LOC105372483"
"10294","ZNF584"
"10295","ZNF132"
"10296","ZNF497"
"10297","ERVK3-1"
"10298","ZCCHC3"
"10299","C20orf96"
"10300","CSNK2A1"
"10301","TBC1D20"
"10302","TRIB3"
"10303","NRSN2-AS1"
"10304","SOX12"
"10305","RBCK1"
"10306","DEFB132"
"10307","NRSN2"
"10308","TCF15"
"10309","SRXN1"
"10310","SCRT2"
"10311","RSPO4"
"10312","FAM110A"
"10313","SLC52A3"
"10314","ANGPT4"
"10315","LOC105372493"
"10316","PSMF1"
"10317","C20orf202"
"10318","SNPH"
"10319","TMEM74B"
"10320","RAD21L1"
"10321","SDCBP2-AS1"
"10322","SIRPG"
"10323","FKBP1A"
"10324","MIR6869"
"10325","FKBP1A-SDCBP2"
"10326","SIRPB2"
"10327","NSFL1C"
"10328","SIRPB1"
"10329","SIRPG-AS1"
"10330","SDCBP2"
"10331","SIRPD"
"10332","LOC100289473"
"10333","SIRPA"
"10334","LOC727993"
"10335","PDYN"
"10336","LOC388780"
"10337","STK35"
"10338","TGM3"
"10339","TGM6"
"10340","SNORD119"
"10341","SNRPB"
"10342","ZNF343"
"10343","TMC2"
"10344","NOP56"
"10345","MIR1292"
"10346","C20orf141"
"10347","SNORD86"
"10348","IDH3B"
"10349","SNORA51"
"10350","SNORD56"
"10351","SNORD110"
"10352","CPXM1"
"10353","SNORD57"
"10354","EBF4"
"10355","TMEM239"
"10356","PCED1A"
"10357","VPS16"
"10358","PTPRA"
"10359","C20orf194"
"10360","ITPA"
"10361","LZTS3"
"10362","DDRGK1"
"10363","UBOX5"
"10364","FASTKD5"
"10365","MRPS26"
"10366","UBOX5-AS1"
"10367","AVP"
"10368","GNRH2"
"10369","SLC4A11"
"10370","OXT"
"10371","ATRN"
"10372","GFRA4"
"10373","ADAM33"
"10374","SIGLEC1"
"10375","CENPB"
"10376","MAVS"
"10377","CDC25B"
"10378","AP5S1"
"10379","HSPA12B"
"10380","LINC01730"
"10381","SPEF1"
"10382","C20orf27"
"10383","PANK2"
"10384","RNF24"
"10385","MIR103B2"
"10386","MIR103A2"
"10387","ADRA1D"
"10388","SMOX"
"10389","LINC01433"
"10390","PRND"
"10391","PRNT"
"10392","PRNP"
"10393","RASSF2"
"10394","SLC23A2"
"10395","PCNA"
"10396","PCNA-AS1"
"10397","TMEM230"
"10398","PROKR2"
"10399","CDS2"
"10400","LINC00658"
"10401","LOC643406"
"10402","LINC00654"
"10403","LINC01729"
"10404","GPCPD1"
"10405","C20orf196"
"10406","CHGB"
"10407","TRMT6"
"10408","MCM8"
"10409","CRLS1"
"10410","MCM8-AS1"
"10411","LRRN4"
"10412","FERMT1"
"10413","CASC20"
"10414","BMP2"
"10415","LINC01751"
"10416","LINC01428"
"10417","MIR8062"
"10418","LINC01706"
"10419","HAO1"
"10420","TMX4"
"10421","PLCB1-IT1"
"10422","PLCB1"
"10423","PLCB4"
"10424","PAK5"
"10425","LAMP5-AS1"
"10426","LAMP5"
"10427","LOC101929371"
"10428","SNAP25-AS1"
"10429","ANKEF1"
"10430","SNAP25"
"10431","SLX4IP"
"10432","MKKS"
"10433","JAG1"
"10434","MIR6870"
"10435","LINC01752"
"10436","LOC101929413"
"10437","LOC339593"
"10438","LINC00687"
"10439","BTBD3"
"10440","LINC01722"
"10441","LINC01723"
"10442","LOC102606466"
"10443","ISM1-AS1"
"10444","SPTLC3"
"10445","ISM1"
"10446","TASP1"
"10447","SEL1L2"
"10448","ESF1"
"10449","NDUFAF5"
"10450","MACROD2"
"10451","FLRT3"
"10452","MACROD2-IT1"
"10453","MACROD2-AS1"
"10454","LOC613266"
"10455","KIF16B"
"10456","OTOR"
"10457","SNRPB2"
"10458","PCSK2"
"10459","BFSP1"
"10460","DSTN"
"10461","BANF2"
"10462","RRBP1"
"10463","OVOL2"
"10464","MGME1"
"10465","SNORD17"
"10466","SNX5"
"10467","PET117"
"10468","KAT14"
"10469","ZNF133"
"10470","DTD1"
"10471","DZANK1"
"10472","LINC00851"
"10473","MIR3192"
"10474","LINC00493"
"10475","SEC23B"
"10476","RBBP9"
"10477","POLR3F"
"10478","C20orf78"
"10479","LINC00652"
"10480","LOC101929526"
"10481","SCP2D1"
"10482","LOC100270804"
"10483","LOC100130264"
"10484","SLC24A3"
"10485","RIN2"
"10486","CRNKL1"
"10487","NAA20"
"10488","CFAP61"
"10489","INSM1"
"10490","RALGAPA2"
"10491","KIZ"
"10492","KIZ-AS1"
"10493","XRN2"
"10494","NKX2-2"
"10495","NKX2-4"
"10496","LINC01727"
"10497","LINC01726"
"10498","PAX1"
"10499","LINC01432"
"10500","LOC284788"
"10501","LINC01427"
"10502","FOXA2"
"10503","LINC00261"
"10504","LINC01384"
"10505","SSTR4"
"10506","CD93"
"10507","THBD"
"10508","LINC00656"
"10509","NAPB"
"10510","NXT1"
"10511","LINC01431"
"10512","GZF1"
"10513","CST8"
"10514","CST13P"
"10515","CST11"
"10516","CSTL1"
"10517","CST9"
"10518","CST9L"
"10519","CST3"
"10520","CST5"
"10521","CST1"
"10522","CST4"
"10523","CST2"
"10524","GGTLC1"
"10525","LINC01721"
"10526","SYNDIG1"
"10527","CST7"
"10528","APMAP"
"10529","ACSS1"
"10530","VSX1"
"10531","ABHD12"
"10532","LOC284798"
"10533","PYGB"
"10534","LOC101926889"
"10535","ENTPD6"
"10536","GINS1"
"10537","NINL"
"10538","NCOR1P1"
"10539","MIR663A"
"10540","FAM182B"
"10541","ZNF337-AS1"
"10542","ZNF337"
"10543","LOC105379511"
"10544","LOC101926935"
"10545","MIR663AHG"
"10546","LINC01733"
"10547","LOC100134868"
"10548","NANP"
"10549","LOC105372582"
"10550","FAM182A"
"10551","LINC01598"
"10552","FRG1DP"
"10553","FRG1BP"
"10554","MLLT10P1"
"10555","DEFB115"
"10556","DEFB116"
"10557","DEFB118"
"10558","DEFB119"
"10559","DEFB121"
"10560","DEFB122"
"10561","REM1"
"10562","LINC00028"
"10563","DEFB124"
"10564","DEFB123"
"10565","HM13-AS1"
"10566","ID1"
"10567","TPX2"
"10568","HM13"
"10569","ABALON"
"10570","BCL2L1"
"10571","MIR3193"
"10572","COX4I2"
"10573","HCK"
"10574","XKR7"
"10575","TM9SF4"
"10576","POFUT1"
"10577","TTLL9"
"10578","CCM2L"
"10579","ASXL1"
"10580","TSPY26P"
"10581","KIF3B"
"10582","DUSP15"
"10583","MYLK2"
"10584","PDRG1"
"10585","MIR1825"
"10586","PLAGL2"
"10587","FOXS1"
"10588","NOL4L"
"10589","C20orf203"
"10590","LOC149950"
"10591","LOC101929698"
"10592","COMMD7"
"10593","BPIFB4"
"10594","BPIFB6"
"10595","BPIFB3"
"10596","DNMT3B"
"10597","SUN5"
"10598","MAPRE1"
"10599","BPIFB2"
"10600","BPIFA1"
"10601","ACTL10"
"10602","PXMP4"
"10603","CBFA2T2"
"10604","CDK5RAP1"
"10605","CHMP4B"
"10606","SNTA1"
"10607","BPIFB1"
"10608","BPIFA3"
"10609","ZNF341"
"10610","NECAB3"
"10611","E2F1"
"10612","ZNF341-AS1"
"10613","BPIFA2"
"10614","BPIFA4P"
"10615","C20orf144"
"10616","MIR4755"
"10617","RALY"
"10618","RALY-AS1"
"10619","ASIP"
"10620","AHCY"
"10621","EIF2S2"
"10622","ITCH"
"10623","PIGU"
"10624","GGT7"
"10625","DYNLRB1"
"10626","TRPC4AP"
"10627","HMGB3P1"
"10628","EDEM2"
"10629","MIR499B"
"10630","TP53INP2"
"10631","NCOA6"
"10632","GSS"
"10633","MAP1LC3A"
"10634","MIR499A"
"10635","ACSS2"
"10636","MYH7B"
"10637","MIR644A"
"10638","EIF6"
"10639","PROCR"
"10640","MMP24-AS1"
"10641","FAM83C"
"10642","MMP24"
"10643","UQCC1"
"10644","FAM83C-AS1"
"10645","CEP250"
"10646","SPAG4"
"10647","FER1L4"
"10648","MIR1289-1"
"10649","C20orf173"
"10650","ERGIC3"
"10651","GDF5"
"10652","CPNE1"
"10653","ROMO1"
"10654","RBM39"
"10655","RBM12"
"10656","NFS1"
"10657","CNBD2"
"10658","PHF20"
"10659","SCAND1"
"10660","NORAD"
"10661","EPB41L1"
"10662","AAR2"
"10663","DLGAP4"
"10664","SLA2"
"10665","DLGAP4-AS1"
"10666","SOGA1"
"10667","TGIF2-C20orf24"
"10668","NDRG3"
"10669","MYL9"
"10670","C20orf24"
"10671","TGIF2"
"10672","DSN1"
"10673","RPN2"
"10674","SAMHD1"
"10675","TLDC2"
"10676","RBL1"
"10677","MROH8"
"10678","MANBAL"
"10679","GHRH"
"10680","SRC"
"10681","BLCAP"
"10682","NNAT"
"10683","LOC100287792"
"10684","LINC00489"
"10685","CTNNBL1"
"10686","VSTM2L"
"10687","TGM2"
"10688","LOC149684"
"10689","RPRD1B"
"10690","KIAA1755"
"10691","TTI1"
"10692","SNHG17"
"10693","ADIG"
"10694","SNORA71A"
"10695","SNHG11"
"10696","LBP"
"10697","SNORA71B"
"10698","SNORA71C"
"10699","SNORA71E"
"10700","MIR548O2"
"10701","BPI"
"10702","SNORA71D"
"10703","RALGAPB"
"10704","ARHGAP40"
"10705","SNORA60"
"10706","FAM83D"
"10707","DHX35"
"10708","PPP1R16B"
"10709","ACTR5"
"10710","SLC32A1"
"10711","LINC01734"
"10712","LINC01370"
"10713","MAFB"
"10714","LOC100128988"
"10715","MIR6871"
"10716","ZHX3"
"10717","PLCG1"
"10718","PLCG1-AS1"
"10719","TOP1"
"10720","EMILIN3"
"10721","LPIN3"
"10722","CHD6"
"10723","PTPRT"
"10724","LOC101927159"
"10725","L3MBTL1"
"10726","SRSF6"
"10727","IFT52"
"10728","MYBL2"
"10729","GTSF1L"
"10730","TOX2"
"10731","LINC01728"
"10732","SGK2"
"10733","GDAP1L1"
"10734","HNF4A"
"10735","OSER1-AS1"
"10736","ADA"
"10737","LINC01620"
"10738","HNF4A-AS1"
"10739","PKIG"
"10740","FITM2"
"10741","JPH2"
"10742","OSER1"
"10743","MIR3646"
"10744","TTPAL"
"10745","SERINC3"
"10746","LINC01430"
"10747","R3HDML"
"10748","LINC01260"
"10749","WISP2"
"10750","KCNK15-AS1"
"10751","RIMS4"
"10752","KCNK15"
"10753","STK4-AS1"
"10754","TOMM34"
"10755","PABPC1L"
"10756","YWHAB"
"10757","STK4"
"10758","PI3"
"10759","SEMG2"
"10760","WFDC5"
"10761","SEMG1"
"10762","KCNS1"
"10763","WFDC12"
"10764","SLPI"
"10765","SYS1-DBNDD2"
"10766","SYS1"
"10767","PIGT"
"10768","MATN4"
"10769","RBPJL"
"10770","DBNDD2"
"10771","SDC4"
"10772","TP53TG5"
"10773","MIR6812"
"10774","WFDC2"
"10775","SPINT3"
"10776","ACOT8"
"10777","MIR3617"
"10778","SPINT4"
"10779","DNTTIP1"
"10780","WFDC13"
"10781","ZSWIM3"
"10782","WFDC11"
"10783","WFDC10A"
"10784","TNNC2"
"10785","WFDC10B"
"10786","WFDC9"
"10787","WFDC8"
"10788","UBE2C"
"10789","SNX21"
"10790","WFDC3"
"10791","WFDC6"
"10792","EPPIN"
"10793","EPPIN-WFDC6"
"10794","SPATA25"
"10795","NEURL2"
"10796","ZSWIM1"
"10797","CTSA"
"10798","PLTP"
"10799","PCIF1"
"10800","ZNF335"
"10801","NCOA5"
"10802","SLC12A5"
"10803","MMP9"
"10804","ELMO2"
"10805","CDH22"
"10806","CD40"
"10807","SLC35C2"
"10808","ZNF663P"
"10809","TP53RK"
"10810","SLC13A3"
"10811","MKRN7P"
"10812","SLC2A10"
"10813","OCSTAMP"
"10814","ZNF334"
"10815","EYA2"
"10816","ZMYND8"
"10817","MIR3616"
"10818","LOC100131496"
"10819","LOC101927377"
"10820","NCOA3"
"10821","SULF2"
"10822","LINC01522"
"10823","LINC01523"
"10824","LINC00494"
"10825","PREX1"
"10826","ARFGEF2"
"10827","SNORD12"
"10828","ZFAS1"
"10829","CSE1L"
"10830","ZNFX1"
"10831","CSE1L-AS1"
"10832","STAU1"
"10833","DDX27"
"10834","SNORD12C"
"10835","SNORD12B"
"10836","KCNB1"
"10837","PTGIS"
"10838","SLC9A8"
"10839","B4GALT5"
"10840","RNF114"
"10841","LOC105372653"
"10842","SPATA2"
"10843","SNAI1"
"10844","TMEM189"
"10845","TRERNA1"
"10846","TMEM189-UBE2V1"
"10847","UBE2V1"
"10848","LINC01273"
"10849","CEBPB-AS1"
"10850","LINC01272"
"10851","CEBPB"
"10852","LINC01271"
"10853","LINC01270"
"10854","MIR645"
"10855","PTPN1"
"10856","FAM65C"
"10857","ADNP-AS1"
"10858","MIR1302-5"
"10859","DPM1"
"10860","PARD6B"
"10861","MOCS3"
"10862","LOC100506175"
"10863","BCAS4"
"10864","ADNP"
"10865","KCNG1"
"10866","NFATC2"
"10867","MIR3194"
"10868","ATP9A"
"10869","SALL4"
"10870","LINC01429"
"10871","ZFP64"
"10872","LINC01524"
"10873","CYP24A1"
"10874","PFDN4"
"10875","DOK5"
"10876","LINC01440"
"10877","LINC01441"
"10878","CBLN4"
"10879","MC3R"
"10880","FAM210B"
"10881","AURKA"
"10882","CASS4"
"10883","GCNT7"
"10884","FAM209B"
"10885","CSTF1"
"10886","RTFDC1"
"10887","FAM209A"
"10888","LINC01716"
"10889","TFAP2C"
"10890","MTRNR2L3"
"10891","RAE1"
"10892","CTCFL"
"10893","BMP7-AS1"
"10894","BMP7"
"10895","SPO11"
"10896","MIR4325"
"10897","RBM38"
"10898","PCK1"
"10899","ZBP1"
"10900","PMEPA1"
"10901","NKILA"
"10902","MIR4532"
"10903","C20orf85"
"10904","ANKRD60"
"10905","VAPB"
"10906","RAB22A"
"10907","PPP4R1L"
"10908","STX16-NPEPL1"
"10909","LINC01711"
"10910","STX16"
"10911","APCDD1L"
"10912","APCDD1L-AS1"
"10913","GNAS-AS1"
"10914","LOC105372695"
"10915","NPEPL1"
"10916","GNAS"
"10917","MIR298"
"10918","MIR296"
"10919","LOC101927932"
"10920","PRELID3B"
"10921","CTSZ"
"10922","SLMO2-ATP5E"
"10923","TUBB1"
"10924","NELFCD"
"10925","ATP5E"
"10926","EDN3"
"10927","ZNF831"
"10928","PHACTR3"
"10929","LOC100506384"
"10930","FAM217B"
"10931","CDH26"
"10932","PPP1R3D"
"10933","SYCP2"
"10934","C20orf197"
"10935","LOC729296"
"10936","MIR646HG"
"10937","MIR646"
"10938","MIR548AG2"
"10939","LOC101928048"
"10940","MIR4533"
"10941","SLCO4A1-AS1"
"10942","SLCO4A1"
"10943","NTSR1"
"10944","MIR1-1HG"
"10945","MRGBP"
"10946","HAR1B"
"10947","HAR1A"
"10948","LINC01749"
"10949","COL9A3"
"10950","LINC01056"
"10951","SLC17A9"
"10952","DIDO1"
"10953","OGFR-AS1"
"10954","OGFR"
"10955","LINC00029"
"10956","GID8"
"10957","DPH3P1"
"10958","TCFL5"
"10959","MIR124-3"
"10960","YTHDF1"
"10961","LINC00659"
"10962","BHLHE23"
"10963","MIR1914"
"10964","MIR647"
"10965","MIR941-4"
"10966","TCEA2"
"10967","MIR941-3"
"10968","MIR6813"
"10969","ZBTB46"
"10970","CHRNA4"
"10971","MIR941-1"
"10972","HELZ2"
"10973","PPDPF"
"10974","LIME1"
"10975","PTK6"
"10976","RTEL1"
"10977","ARFRP1"
"10978","KCNQ2"
"10979","UCKL1"
"10980","MIR941-2"
"10981","SOX18"
"10982","FLJ16779"
"10983","ZBTB46-AS1"
"10984","LKAAEAR1"
"10985","BIRC7"
"10986","NPBWR2"
"10987","ARFGAP1"
"10988","RGS19"
"10989","SAMD10"
"10990","PRPF6"
"10991","NKAIN4"
"10992","SRMS"
"10993","MIR4326"
"10994","LOC100505771"
"10995","STMN3"
"10996","GMEB2"
"10997","TNFRSF6B"
"10998","ZNF512B"
"10999","MIR941-5"
"11000","COL20A1"
"11001","TPD52L2"
"11002","ABHD16B"
"11003","RTEL1-TNFRSF6B"
"11004","LOC100130587"
"11005","MYT1"
"11006","SLC2A4RG"
"11007","LINC00176"
"11008","DNAJC5"
"11009","MIR3196"
"11010","OPRL1"
"11011","FNDC11"
"11012","UCKL1-AS1"
"11013","ZGPAT"
"11014","EEF1A2"
"11015","TEKT4P2"
"11016","BAGE"
"11017","BAGE2"
"11018","TPTE"
"11019","BAGE5"
"11020","BAGE4"
"11021","BAGE3"
"11022","ANKRD30BP2"
"11023","CYP4F29P"
"11024","MIR3156-3"
"11025","LINC01674"
"11026","MIR8069-1"
"11027","MIR8069-2"
"11028","MIR3118-1"
"11029","POTED"
"11030","ANKRD20A11P"
"11031","ABCC13"
"11032","LIPI"
"11033","RBM11"
"11034","SAMSN1"
"11035","HSPA13"
"11036","SAMSN1-AS1"
"11037","LOC388813"
"11038","NRIP1"
"11039","USP25"
"11040","MIR99AHG"
"11041","MIR99A"
"11042","MIR125B2"
"11043","MIRLET7C"
"11044","LINC00320"
"11045","NCAM2"
"11046","LINC00317"
"11047","LINC01425"
"11048","LINC01687"
"11049","LINC00308"
"11050","MIR155HG"
"11051","MIR155"
"11052","LINC00515"
"11053","MRPL39"
"11054","JAM2"
"11055","SCAF4"
"11056","HUNK"
"11057","LINC00159"
"11058","URB1"
"11059","SNORA80A"
"11060","MIS18A"
"11061","URB1-AS1"
"11062","EVA1C"
"11063","MRAP"
"11064","LARGE1"
"11065","ISX-AS1"
"11066","ISX"
"11067","LINC01399"
"11068","TOM1"
"11069","HMGXB4"
"11070","MCM5"
"11071","MIR3909"
"11072","HMOX1"
"11073","MIR6069"
"11074","RASD2"
"11075","MB"
"11076","APOL6"
"11077","APOL5"
"11078","RBFOX2"
"11079","APOL3"
"11080","APOL4"
"11081","APOL2"
"11082","MIR6819"
"11083","MYH9"
"11084","APOL1"
"11085","TXN2"
"11086","FOXRED2"
"11087","CACNG2"
"11088","EIF3D"
"11089","LOC105373021"
"11090","NCF4"
"11091","LL22NC01-81G9.3"
"11092","CSF2RB"
"11093","PVALB"
"11094","IFT27"
"11095","TEX33"
"11096","TST"
"11097","MPST"
"11098","KCTD17"
"11099","IL2RB"
"11100","TMPRSS6"
"11101","SSTR3"
"11102","C1QTNF6"
"11103","RAC2"
"11104","CYTH4"
"11105","ELFN2"
"11106","LOC100506271"
"11107","MFNG"
"11108","CDC42EP1"
"11109","CARD10"
"11110","LGALS2"
"11111","PDXP"
"11112","GGA1"
"11113","LOC101927051"
"11114","SH3BP1"
"11115","MICALL1"
"11116","TRIOBP"
"11117","MIR659"
"11118","NOL12"
"11119","EIF3L"
"11120","GALR3"
"11121","H1F0"
"11122","LGALS1"
"11123","ANKRD54"
"11124","MIR658"
"11125","GCAT"
"11126","MIR4534"
"11127","SLC16A8"
"11128","C22orf23"
"11129","PICK1"
"11130","POLR2F"
"11131","MIR6820"
"11132","BAIAP2L2"
"11133","SOX10"
"11134","SNORA92"
"11135","TMEM184B"
"11136","MAFF"
"11137","PLA2G6"
"11138","LOC400927-CSNK1E"
"11139","CSNK1E"
"11140","LOC400927"
"11141","KCNJ4"
"11142","LOC105373031"
"11143","FAM227A"
"11144","DMC1"
"11145","KDELR3"
"11146","DDX17"
"11147","GTPBP1"
"11148","APOBEC3A_B"
"11149","APOBEC3A"
"11150","NPTXR"
"11151","DNAL4"
"11152","CBY1"
"11153","SUN2"
"11154","CBX6"
"11155","TOMM22"
"11156","JOSD1"
"11157","APOBEC3B"
"11158","APOBEC3F"
"11159","APOBEC3B-AS1"
"11160","APOBEC3G"
"11161","APOBEC3H"
"11162","APOBEC3D"
"11163","CBX7"
"11164","APOBEC3C"
"11165","PDGFB"
"11166","MIEF1"
"11167","ATF4"
"11168","SNORD139"
"11169","SNORD83A"
"11170","SNORD43"
"11171","SNORD83B"
"11172","MGAT3-AS1"
"11173","SYNGR1"
"11174","CACNA1I"
"11175","RPS19BP1"
"11176","RPL3"
"11177","LOC100506472"
"11178","TAB1"
"11179","MGAT3"
"11180","ENTHD1"
"11181","GRAP2"
"11182","FAM83F"
"11183","LOC100130899"
"11184","TNRC6B"
"11185","ADSL"
"11186","MKL1"
"11187","LOC101927257"
"11188","SGSM3"
"11189","MCHR1"
"11190","SLC25A17"
"11191","MIR4766"
"11192","ST13"
"11193","XPNPEP3"
"11194","SNORD140"
"11195","DNAJB7"
"11196","RBX1"
"11197","MIR1281"
"11198","EP300"
"11199","EP300-AS1"
"11200","TEF"
"11201","ZC3H7B"
"11202","RANGAP1"
"11203","MIR6889"
"11204","L3MBTL2"
"11205","CHADL"
"11206","MEI1"
"11207","MIR378I"
"11208","WBP2NL"
"11209","TNFRSF13C"
"11210","PHF5A"
"11211","DESI1"
"11212","SNU13"
"11213","CCDC134"
"11214","PMM1"
"11215","LINC00634"
"11216","CENPM"
"11217","XRCC6"
"11218","SREBF2"
"11219","MIR33A"
"11220","SHISA8"
"11221","CSDC2"
"11222","LOC105373044"
"11223","TOB2"
"11224","SEPT3"
"11225","C22orf46"
"11226","ACO2"
"11227","POLR3H"
"11228","CYP2D6"
"11229","CYP2D7"
"11230","LOC101929829"
"11231","NDUFA6-AS1"
"11232","TCF20"
"11233","NAGA"
"11234","FAM109B"
"11235","NDUFA6"
"11236","SMDT1"
"11237","POLDIP3"
"11238","OGFRP1"
"11239","TTLL1"
"11240","ATP5L2"
"11241","SERHL2"
"11242","LOC100506679"
"11243","NFAM1"
"11244","A4GALT"
"11245","PACSIN2"
"11246","RRP7BP"
"11247","RNU12"
"11248","CYB5R3"
"11249","LINC01315"
"11250","TTLL12"
"11251","SERHL"
"11252","ARFGAP3"
"11253","RRP7A"
"11254","BIK"
"11255","TSPO"
"11256","MCAT"
"11257","LOC105373051"
"11258","LOC101927447"
"11259","EFCAB6-AS1"
"11260","MPPED1"
"11261","EFCAB6"
"11262","SCUBE1"
"11263","PNPLA5"
"11264","SULT4A1"
"11265","PARVG"
"11266","PARVB"
"11267","SAMM50"
"11268","PNPLA3"
"11269","LINC01656"
"11270","KIAA1644"
"11271","PRR5-ARHGAP8"
"11272","LINC00229"
"11273","PRR5"
"11274","LINC00207"
"11275","ARHGAP8"
"11276","LDOC1L"
"11277","PHF21B"
"11278","NUP50-AS1"
"11279","UPK3A"
"11280","RIBC2"
"11281","SMC1B"
"11282","FAM118A"
"11283","FBLN1"
"11284","LINC01589"
"11285","MIR1249"
"11286","KIAA0930"
"11287","NUP50"
"11288","ATXN10"
"11289","MIR4762"
"11290","WNT7B"
"11291","LOC730668"
"11292","PRR34-AS1"
"11293","MIRLET7A3"
"11294","LINC00899"
"11295","MIR4763"
"11296","TTC38"
"11297","PRR34"
"11298","MIR3619"
"11299","MIRLET7BHG"
"11300","GRAMD4"
"11301","CERK"
"11302","TRMU"
"11303","PKDREJ"
"11304","PPARA"
"11305","MIRLET7B"
"11306","GTSE1-AS1"
"11307","GTSE1"
"11308","CDPF1"
"11309","CELSR1"
"11310","TBC1D22A"
"11311","TBC1D22A-AS1"
"11312","LINC01644"
"11313","LOC339685"
"11314","LINC00898"
"11315","LOC284930"
"11316","MIR3201"
"11317","MIR4535"
"11318","LOC284933"
"11319","FAM19A5"
"11320","LINC01310"
"11321","C22orf34"
"11322","MIR3667"
"11323","BRD1"
"11324","MAPK12"
"11325","MLC1"
"11326","PIM3"
"11327","CPT1B"
"11328","CRELD2"
"11329","ADM2"
"11330","SCO2"
"11331","SBF1"
"11332","TYMP"
